district_id,district_name,stateabb,pano_id,pano_lat,pano_lon,heading,image_path,download_success,downloaded_at
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_50.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_51.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_52.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_53.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_54.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_55.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_56.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_57.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_58.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_59.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_60.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_61.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_62.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_63.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_64.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_65.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_66.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_67.jpg,True,
100100,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100100.0_68.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_100.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_101.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_102.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_69.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_70.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_71.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_72.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_73.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_74.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_75.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_76.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_77.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_78.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_79.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_80.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_81.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_82.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_83.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_84.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_85.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_86.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_87.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_88.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_89.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_90.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_91.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_92.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_93.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_94.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_95.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_96.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_97.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_98.jpg,True,
100120,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100120.0_99.jpg,True,
100900,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100900.0_103.jpg,True,
100900,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100900.0_104.jpg,True,
100900,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100900.0_105.jpg,True,
100900,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100900.0_106.jpg,True,
100900,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\100900.0_107.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_108.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_109.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_110.jpg,True,
