sedalea,sedaleaname,stateabb,cs_mn_avg_eb,cs_mn_avg_eb_se_adj,year,tot_asmts,cellcount,mn_asmts
4836360,Rains ISD,TX,-0.1918001552997424,0.030216282775803,2019,1042,8,130.25
4226390,William Penn SD,PA,-0.7186104506561432,0.0238653331736068,2019,5172,12,431.0
4400390,Foster,RI,-0.0792054948302209,0.0495460721984549,2019,269,6,44.83333333333334
2732550,Rush City Public School District,MN,0.2866680593819436,0.0332847373922037,2019,794,12,66.16666666666667
5503240,De Soto Area School District,WI,0.1680946120073354,0.0404423369826339,2019,420,12,35.0
1727610,Murphysboro CUSD 186,IL,-0.4377660977085175,0.0280372279981475,2019,1713,12,142.75
4202820,Avonworth SD,PA,0.574670527014654,0.0296768929329196,2019,1672,12,139.3333333333333
600065,Dinuba Unified,CA,-0.3220307076805112,0.0209506478122077,2019,5905,12,492.0833333333333
2311370,RSU 35/MSAD 35,ME,0.4073300261650047,0.0271393343137878,2019,1730,12,144.1666666666667
1810450,South Montgomery Community School Corporation,IN,0.3017572415582385,0.0296937214182001,2019,1514,12,126.1666666666667
2800930,Carroll County School District,MS,-0.4669837671472518,0.0301530576547806,2019,914,12,76.16666666666667
4828380,Lovejoy ISD,TX,0.9543844025805072,0.0305929767107703,2019,2701,8,337.625
4702070,Jackson County,TN,-0.2293146223929583,0.0294188503966479,2019,1153,11,104.8181818181818
3904505,West Carrollton City,OH,-0.2938838636470913,0.0256074359923451,2019,2890,10,289.0
1602550,Parma District,ID,0.0768993106457515,0.0320714840774115,2019,1005,12,83.75
3904928,Preble Shawnee Local,OH,-0.1165476995349979,0.0311922083609841,2019,1084,10,108.4
5501350,Bloomer School District,WI,0.052980204318799,0.0330769499088931,2019,1100,12,91.66666666666669
2709750,Crosby-Ironton Public School District,MN,0.0311213559816423,0.0333056197600185,2019,920,12,76.66666666666667
2709510,Columbia Heights Public School District,MN,-0.5795658793817524,0.0260172590356549,2019,3443,12,286.9166666666667
4002550,Agra,OK,-0.3572107493620452,0.0483970657935741,2019,245,12,20.41666666666667
623550,Manchester Union Elementary,CA,-0.5040336732178051,0.0530945604964972,2019,54,12,4.5
3000003,Cut Bank Elementary,MT,-0.228420397933639,0.0317963260395979,2019,779,12,64.91666666666667
5508190,Lodi School District,WI,0.1407803473639478,0.0305158180675763,2019,1243,12,103.5833333333333
628710,Orcutt Union Elementary,CA,-0.0856222550788772,0.0198467995184416,2019,6181,12,515.0833333333334
2009780,Moundridge,KS,0.0206436528632209,0.0483593519035543,2019,308,10,30.8
600069,Valley Center-Pauma Unified,CA,-0.5451929605149641,0.026465312208628,2019,2723,9,302.5555555555555
3415030,Somers Point School District,NJ,-0.3277336115145149,0.0363051405308263,2019,893,10,89.3
2707590,Carlton Public School District,MN,0.069477808219701,0.0394050858555522,2019,402,12,33.5
5307770,Selah School District,WA,-0.0635265786578304,0.0256380763201372,2019,3279,12,273.25
619890,Kit Carson Union Elementary,CA,-0.5552026286780865,0.0368109977147963,2019,522,12,43.5
5505250,Gillett School District,WI,0.48317606437892,0.0427414600371893,2019,470,12,39.16666666666666
4826220,Lapoynor ISD,TX,-0.198361389166594,0.0432891504265887,2019,332,8,41.5
2800187,Sunflower Cty Consolidated School District,MS,-0.4002224950777978,0.0202916881878397,2019,3379,12,281.5833333333333
600028,Temecula Valley Unified,CA,0.1266683874866826,0.0164729737999753,2019,35676,12,2973.0
102850,Roanoke City,AL,-0.5667099299926188,0.0335097550663345,2019,1312,12,109.3333333333333
4812180,Burleson ISD,TX,0.0008501457458377,0.0193748947198818,2019,7918,8,989.75
5302940,Franklin Pierce School District,WA,-0.3829754690392588,0.0227174025189865,2019,7458,12,621.5
900840,Colchester School District,CT,0.4978309345629143,0.0256915406314456,2019,2011,12,167.5833333333333
2702640,Lester Prairie Public School District,MN,0.0348921248634746,0.0361711312601951,2019,452,12,37.66666666666666
624090,Marysville Joint Unified,CA,-0.4716478139808734,0.0186969658728692,2019,9952,12,829.3333333333334
2005820,Ellinwood Public Schools,KS,-0.1219046632017337,0.0430061877807579,2019,384,12,32.0
4226850,York Suburban SD,PA,0.5387314353322272,0.0269874993092676,2019,2782,12,231.8333333333333
2009900,Neodesha,KS,-0.066800246236338,0.0398197729609002,2019,604,12,50.33333333333334
615150,Geyserville Unified,CA,-0.1911141043925045,0.0432827153926242,2019,199,11,18.09090909090909
1806570,Michigan City Area Schools,IN,-0.1090804979046895,0.0236111787852623,2019,5130,12,427.5
3000096,North Star Elementary,MT,0.1088532344745341,0.0442699068789951,2019,144,10,14.4
1903270,Albia Community School District,IA,0.2136769351544498,0.0357831882116988,2019,1088,12,90.66666666666669
4830030,Medina ISD,TX,-0.1778969594737417,0.04986815306831,2019,161,8,20.125
900660,Canterbury School District,CT,0.0694969457054139,0.0333434016228753,2019,537,12,44.75
2314761,RSU 68/MSAD 68,ME,-0.1513896981186179,0.0339984978995167,2019,913,12,76.08333333333333
2636270,Whiteford Agricultural School District,MI,0.2880245056253702,0.0339661323849865,2019,729,12,60.75
3023370,Saco Elementary,MT,0.0015323997790101,0.0482324038111764,2019,48,10,4.8
610890,Delano Union Elementary,CA,-0.3537058005189726,0.0188514015897295,2019,10436,12,869.6666666666666
4840110,Shiner ISD,TX,0.3301925324008783,0.0415490021596714,2019,381,8,47.625
100100,Arab City,AL,0.2467389546951276,0.0273265502105835,2019,2411,12,200.9166666666667
4221150,Yough SD,PA,0.1236487935383589,0.0304493816082041,2019,1359,10,135.9
619590,Kernville Union Elementary,CA,-0.629966161743284,0.0318301624901951,2019,1124,12,93.66666666666669
4215240,Middletown Area SD,PA,-0.0830243525809423,0.0288324744418031,2019,2017,10,201.7
608610,Chula Vista Elementary,CA,0.0626128491375198,0.0162174796284536,2019,52917,12,4409.75
404230,Kyrene Elementary District (4267),AZ,0.3875133237747443,0.0173766927971286,2019,24095,11,2190.454545454545
4829370,Matagorda ISD,TX,-0.4469668345642492,0.0556325407805625,2019,85,6,14.16666666666667
4225980,West York Area SD,PA,-0.1015489100735741,0.0269651256201634,2019,2751,12,229.25
2918330,Leesville R-IX,MO,-0.5227638559599807,0.0625186336524637,2019,105,11,9.545454545454543
3200060,Clark County,NV,-0.1354778479530925,0.0136116047290394,2019,339134,12,28261.16666666667
2905250,Bloomfield R-Xiv,MO,0.2706668463206477,0.0399865901484316,2019,506,11,46.0
2725050,Onamia Public School District,MN,-0.6052773883837761,0.042161957124803,2019,578,12,48.16666666666666
1712060,Delavan CUSD 703,IL,0.0926618709650009,0.0427367761698106,2019,404,12,33.66666666666666
4822500,Harleton ISD,TX,0.1436596705813085,0.0379655254225581,2019,425,8,53.125
4217280,North Penn SD,PA,0.4165757588456282,0.0200453390399344,2019,11776,12,981.3333333333334
1811580,Twin Lakes School Corporation,IN,0.175279704162578,0.0275799844109346,2019,2099,12,174.9166666666667
3416200,Tinton Falls School District,NJ,0.4932881042005932,0.0317634723477715,2019,1703,11,154.8181818181818
2000016,Marysville,KS,-0.069509071239759,0.0365200011831479,2019,636,12,53.0
4209480,Exeter Township SD,PA,0.2262464828748912,0.0242067561634279,2019,3481,12,290.0833333333333
3414220,Roosevelt Borough Public School District,NJ,0.8801880274857484,0.0517458989757733,2019,70,6,11.66666666666667
1809060,Plymouth Community School Corporation,IN,0.1007649596189224,0.0246134655182137,2019,3167,12,263.9166666666667
642540,Williams Unified,CA,-0.8269535067441606,0.0311759286986763,2019,1259,12,104.9166666666667
3407830,Jersey City Public Schools,NJ,-0.0203966175248184,0.0199900726082656,2019,26569,11,2415.363636363636
1906660,Center Point-Urbana Community School District,IA,0.3297850619860567,0.0319887198481527,2019,1406,12,117.1666666666667
3905009,Bloomfield-Mespo Local,OH,0.054133892677761,0.0480024645995487,2019,164,10,16.4
4703480,Putnam County,TN,-0.0236402525678626,0.0192571467388547,2019,8427,10,842.7
624480,Mendocino Unified,CA,-0.0446810052980244,0.0399065168140008,2019,403,10,40.3
2707470,Canby Public School District,MN,0.3591963219488941,0.0353621579064932,2019,508,12,42.33333333333334
614070,Fort Bragg Unified,CA,-0.3581935084331525,0.0256427187857348,2019,1804,12,150.3333333333333
1603030,South Lemhi District,ID,0.0974706555252413,0.0544039918189775,2019,102,12,8.5
1742210,Wheeling CCSD 21,IL,-0.1806016737607658,0.0218164938685414,2019,7880,12,656.6666666666666
4024510,Pioneer-Pleasant Vale,OK,0.0541612034548413,0.0377801585880119,2019,451,12,37.58333333333334
3405880,Glassboro School District,NJ,-0.3174878906185357,0.0319738925027671,2019,1269,9,141.0
1200330,Collier,FL,0.1815523149354945,0.0156359733864225,2019,35780,10,3578.0
4203510,Bethel Park SD,PA,0.6560001313451775,0.0263121232251634,2019,2548,9,283.1111111111111
637770,Springville Union Elementary,CA,-0.0879556775916558,0.0389592590929865,2019,404,12,33.66666666666666
4212300,Jamestown Area SD,PA,0.012773076466288,0.0419358698261515,2019,401,12,33.41666666666666
3704320,Stanly County Schools,NC,0.0121263080353344,0.0182647654932553,2019,8528,12,710.6666666666666
2702720,Southland Public School District,MN,-0.0207724193378661,0.0400362312533739,2019,351,12,29.25
3418240,Woodland Township School District,NJ,-0.2609319694082951,0.0454908021302605,2019,179,11,16.27272727272727
5514640,Sun Prairie Area School District,WI,0.1771436762216594,0.0214920567834247,2019,7110,12,592.5
3904583,Mapleton Local,OH,-0.0854500878763784,0.0345363676165283,2019,729,10,72.9
1700102,Brussels CUSD 42,IL,0.2307058935383851,0.0620549672238573,2019,72,12,6.0
1809180,Porter Township School Corporation,IN,0.0762383795254185,0.0310815123097057,2019,1248,12,104.0
5304740,Manson School District,WA,-0.4800604835179632,0.0397295425515902,2019,590,12,49.16666666666666
4208550,East Penn SD,PA,0.3299753412339672,0.0209392086613703,2019,7851,12,654.25
632310,Rescue Union Elementary,CA,0.4367678668599765,0.0208087624254546,2019,4861,12,405.0833333333333
5510500,New Glarus School District,WI,0.3518984173942495,0.0344088775091736,2019,940,12,78.33333333333333
2101050,Casey County,KY,0.156930295589665,0.0269307208047994,2019,2102,12,175.1666666666667
601442,Upper Lake Unified,CA,-0.6254370930522465,0.0385969111799705,2019,540,9,60.0
5501110,Benton School District,WI,0.2930912943420182,0.0489268648627804,2019,160,12,13.33333333333333
1301140,Chickamauga City,GA,0.3125048531805173,0.0281371525539325,2019,1153,12,96.08333333333331
901500,Essex School District,CT,0.7138337016516311,0.0388963823676401,2019,370,8,46.25
5511850,Platteville School District,WI,0.4425002178922497,0.0326170856245465,2019,1386,12,115.5
3404410,Eatontown Public School District,NJ,0.2931070107239564,0.0347283734256193,2019,1114,11,101.2727272727273
4823850,Hughes Springs ISD,TX,-0.1409064763266217,0.031853993710558,2019,777,8,97.125
4700152,Arlington,TN,0.6543734647967115,0.0224149031123414,2019,3272,11,297.4545454545454
5504620,Lac du Flambeau #1 School District,WI,-0.5106634519392594,0.037718155726189,2019,552,12,46.0
631170,Plumas Unified,CA,-0.3123598345126892,0.0250436517900083,2019,1971,12,164.25
2912600,Gainesville R-V,MO,0.111622585261826,0.0399511042957412,2019,557,11,50.63636363636363
5300840,Cape Flattery School District,WA,-0.186711284586493,0.0405897495934992,2019,408,11,37.09090909090909
3701140,Davidson County Schools,NC,0.1413592428701442,0.0168863756315434,2019,17210,12,1434.166666666667
2101800,Fairview Independent,KY,-0.5289992201355291,0.0385080929109609,2019,632,12,52.66666666666666
1718510,Havana CUSD 126,IL,0.0353627919218453,0.0353894576129402,2019,772,12,64.33333333333333
4810780,Boling ISD,TX,-0.2090591902377391,0.0335664158772319,2019,689,8,86.125
4836240,Quinlan ISD,TX,-0.4367383321787771,0.0291133124393891,2019,1540,8,192.5
100120,Athens City,AL,-0.2530488643400333,0.0260168225914704,2019,3480,12,290.0
3812720,Menoken 33,ND,0.5003057418117923,0.0687288850472678,2019,48,12,4.0
2509090,Edgartown,MA,0.2350384192581541,0.0406809796445636,2019,290,8,36.25
2803090,Nettleton School District,MS,-0.1575400076134683,0.0280405692548685,2019,1188,12,99.0
406300,Phoenix Elementary District (4256),AZ,-0.3453952692766544,0.0196861791377481,2019,10659,11,969.0
2104380,Murray Independent,KY,0.6415261688315627,0.031383967341951,2019,1566,12,130.5
2627660,Paw Paw Public School District,MI,0.0193882089016737,0.0276862563929613,2019,1932,12,161.0
3904500,Warrensville Heights City,OH,-0.6131233583210027,0.0278397292190402,2019,1724,10,172.4
4213020,Lake-Lehman SD,PA,0.0893316266174229,0.0292645143862036,2019,1581,12,131.75
3404660,Elmwood Park School District,NJ,0.0939532039383894,0.0271509747829435,2019,2298,11,208.9090909090909
3413470,Prospect Park Public School District,NJ,-0.4751378097783709,0.0326330976109182,2019,1045,11,95.0
1909480,Dubuque Community School District,IA,-0.0201248751392146,0.0204044745882706,2019,9445,12,787.0833333333334
1740680,North Wamac SD 186,IL,-0.0793038929725174,0.054941704043892,2019,148,12,12.33333333333333
4700150,Millington Municipal Schools,TN,-0.2383142428650112,0.0270667297285706,2019,1924,11,174.9090909090909
1921840,Osage Community School District,IA,-0.1161788075973033,0.0381304351090115,2019,844,12,70.33333333333333
613290,Fairfax Elementary,CA,-0.6372198876951606,0.0239525195475266,2019,3491,12,290.9166666666667
2511970,Walpole,MA,0.6498894051096519,0.0240551008605472,2019,3463,12,288.5833333333333
3173740,Millard Public Schools,NE,0.4226907441390591,0.0144755579487121,2019,21316,12,1776.333333333333
5605700,Fremont County School District #24,WY,0.1315846895039344,0.0361223473634915,2019,390,12,32.5
100013,Trussville City,AL,0.4231948445756701,0.0236426422479858,2019,4391,12,365.9166666666667
1800900,Bremen Public Schools,IN,0.1582812439164056,0.0317189886844241,2019,1355,12,112.9166666666667
511610,Pocahontas School District,AR,-0.3301138967022091,0.0306030866014907,2019,1972,12,164.3333333333333
508640,Lakeside School Dist(Chicot),AR,-0.7520351850281148,0.0346286352221818,2019,998,12,83.16666666666667
4014730,Hodgen,OK,-0.334566566900128,0.0469847471058107,2019,256,12,21.33333333333333
2620610,Lake City Area School District,MI,-0.2213834682810695,0.0320003341659356,2019,1061,12,88.41666666666667
2006180,Fort Scott,KS,-0.2453450080310723,0.0275202718634425,2019,1738,12,144.8333333333333
2012180,Shawnee Heights,KS,0.1093999198390815,0.0225769188955875,2019,3303,12,275.25
2200780,Jackson Parish,LA,-0.5989782949320994,0.0273770012061119,2019,2104,12,175.3333333333333
4213320,Laurel Highlands SD,PA,-0.1465958856303732,0.0272761770910623,2019,2377,11,216.0909090909091
3171520,Hartington Newcastle Public Schools,NE,0.1092151808890612,0.0438104650874827,2019,302,12,25.16666666666667
3409750,Matawan-Aberdeen Regional School District,NJ,0.4362724411102163,0.0273625596853366,2019,3128,11,284.3636363636364
5500990,Belleville School District,WI,0.2896036199989429,0.0370857888874706,2019,741,11,67.36363636363636
3103060,Ansley Public Schools,NE,0.0588763667565191,0.050272347932684,2019,134,12,11.16666666666667
4826100,La Grange ISD,TX,-0.0757439577266081,0.0319281144796372,2019,1144,8,143.0
405530,Nogales Unified District (4457),AZ,-0.2056720785049626,0.0228473569722975,2019,5187,11,471.5454545454546
3411310,New Providence School District,NJ,1.006792181242159,0.0292546637753535,2019,2209,11,200.8181818181818
3904847,Buckeye Local,OH,0.3302476529397939,0.0268983718771115,2019,1786,10,178.6
1703990,Argenta-Oreana CUSD 1,IL,-0.1800464643046448,0.036244694255943,2019,795,12,66.25
4703600,Robertson County,TN,-0.173231776212547,0.0189269285349985,2019,9433,11,857.5454545454545
3417520,West Milford Township Public School District,NJ,0.2499871307253836,0.0254102046273383,2019,2716,11,246.9090909090909
3904708,Pike-Delta-York Local,OH,0.427413257823771,0.031113037447383,2019,1006,10,100.6
4028650,Stigler,OK,-0.0422758283037253,0.0283748279912514,2019,1149,12,95.75
2313140,Veazie Public Schools,ME,0.4765499209193672,0.0514605328752608,2019,140,10,14.0
3008130,Custer K-12 Schools,MT,0.0198484217536426,0.0464454424628176,2019,80,12,6.666666666666667
5500058,Chequamegon School District,WI,0.072166177806897,0.037837249035481,2019,646,12,53.83333333333334
2303150,Biddeford Public Schools,ME,-0.2128296704316587,0.0273791757907549,2019,2094,12,174.5
5301630,Colville School District,WA,0.1331264064066736,0.0299980652251151,2019,1634,12,136.1666666666667
2728140,Paynesville Area Schools,MN,0.1983225768103182,0.0314298211104285,2019,833,12,69.41666666666667
3404020,Dunellen Public School District,NJ,0.166686929645163,0.0398060431102587,2019,623,7,89.0
4840620,Snook ISD,TX,-0.3745126592334532,0.049502254428432,2019,305,8,38.125
2922650,Normandy Schools Collaborative,MO,-0.9081521795395492,0.0258136347149166,2019,2874,11,261.2727272727273
3104950,Raymond Central Public Schools,NE,0.1166188288108841,0.0343009931189395,2019,596,12,49.66666666666666
2305670,Falmouth Public Schools,ME,0.8041227241345811,0.0271690429497963,2019,1995,12,166.25
4030048,Woodland,OK,-0.3703281050944452,0.0409115334209732,2019,370,12,30.83333333333333
4818720,Eustace ISD,TX,-0.0274011824985608,0.0298524147412415,2019,926,8,115.75
625470,Montebello Unified,CA,-0.588065539400605,0.0174741726440577,2019,22041,12,1836.75
804320,East Grand School District No. 2,CO,0.2210877952042276,0.0398059896543904,2019,846,8,105.75
2733870,St. Peter Public School District,MN,0.2349804804655127,0.0286234127046443,2019,2025,12,168.75
637350,South Bay Union Elementary,CA,-0.3194679068489037,0.0377703615158227,2019,572,12,47.66666666666666
4839990,Sheldon ISD,TX,-0.3783921869978545,0.0207235077057916,2019,5895,8,736.875
3400769,South Hunterdon Regional School District,NJ,0.0906778607410123,0.0351460362402772,2019,777,11,70.63636363636364
4836970,Rice CISD,TX,-0.2897483174102716,0.0358638705551715,2019,788,8,98.5
4502490,Horry 01,SC,0.1117155456675496,0.0171939652574697,2019,42331,12,3527.583333333333
2711040,Duluth Public School District,MN,0.1632120210052893,0.0202069881771783,2019,8884,12,740.3333333333334
1812240,Wa-Nee Community Schools,IN,0.5086116290044737,0.0275205820172102,2019,2817,12,234.75
3904745,McComb Local,OH,0.0609812890081005,0.0389388862924845,2019,518,10,51.8
5103980,Westmoreland County Public Schools,VA,-0.1845938438689369,0.041483513192639,2019,933,8,116.625
802220,Arickaree School District No. R-2,CO,-0.4103980868420514,0.0601093463262326,2019,58,7,8.285714285714286
903840,Rocky Hill School District,CT,0.6286241326928872,0.0260994927144203,2019,2528,12,210.6666666666667
4211700,Hazleton Area SD,PA,-0.5692460311438727,0.0210258169754639,2019,9794,11,890.3636363636364
5309180,University Place School District,WA,0.4497428195686728,0.02425306650912,2019,5029,12,419.0833333333333
3904905,Northern Local,OH,0.2049437582118563,0.0266179835733787,2019,1727,10,172.7
4026250,Rocky Mountain,OK,-0.225334184820415,0.0475374991933689,2019,232,12,19.33333333333333
3904547,Marysville Exempted Village,OH,0.484880058036146,0.0251596723888103,2019,3822,10,382.2
3904912,Eastern Local School District,OH,-0.1788780288712264,0.0354818682254771,2019,688,10,68.8
2608400,Cass City Public Schools,MI,0.2048268537977093,0.0325548778441192,2019,896,12,74.66666666666667
3904936,Miller City-New Cleveland Local,OH,0.8707778724667633,0.0422392598786081,2019,389,10,38.9
5601090,Big Horn County School District #4,WY,0.2498882335876395,0.041369508756897,2019,232,12,19.33333333333333
3904587,Jefferson Area Local,OH,0.0625481398507981,0.0294400710181567,2019,1329,10,132.9
4219560,Portage Area SD,PA,0.3078256463123193,0.037232470777071,2019,720,12,60.0
638070,Stony Creek Joint Unified,CA,-1.037059414539052,0.0558630154591525,2019,60,10,6.0
1800270,Avon Community School Corporation,IN,0.4463228975147304,0.0208511580654621,2019,8953,12,746.0833333333334
2636390,Whittemore-Prescott Area Schools,MI,-0.4059986586508742,0.0343804688828294,2019,724,12,60.33333333333334
901080,Deep River School District,CT,0.5471461217043657,0.0348925907059295,2019,860,12,71.66666666666667
5304500,Loon Lake School District,WA,-0.4828205727054522,0.0453139477755521,2019,193,11,17.54545454545455
2513110,Winchester,MA,1.065615278746219,0.0227485936843523,2019,4412,12,367.6666666666667
5602760,Uinta County School District #1,WY,0.2258747798024502,0.0234316661937902,2019,2544,12,212.0
502790,Bauxite School District,AR,-0.1269705289676887,0.0304041028985881,2019,1535,12,127.9166666666667
900540,Brookfield School District,CT,0.4058354185762228,0.0262396227114752,2019,1866,10,186.6
3304770,Middleton School District,NH,-0.2830110013642465,0.0557438692791875,2019,148,8,18.5
2608520,Cedar Springs Public Schools,MI,0.0829988954083008,0.023664722984656,2019,3406,12,283.8333333333333
2622980,Martin Public Schools,MI,0.0841516192554317,0.0370301085163198,2019,546,12,45.5
2712480,Fulda Public School District,MN,0.0997021039874902,0.0388866049778214,2019,316,12,26.33333333333333
1734350,Rock Falls ESD 13,IL,0.0177945827762355,0.0328222358032406,2019,1131,12,94.25
1701413,Abingdon-Avon CUSD 276,IL,-0.4005281307817954,0.0359985392649661,2019,831,12,69.25
3409240,Madison Public School District,NJ,0.8043215081171219,0.030332118701604,2019,1959,10,195.9
1601590,Jerome Joint District,ID,-0.414870764239854,0.0227162187136984,2019,4199,12,349.9166666666667
2202010,Winn Parish,LA,-0.4132097418274548,0.028321728402732,2019,2034,12,169.5
4010500,Earlsboro,OK,-0.6050227390109559,0.0516309938294038,2019,189,10,18.9
1802850,East Allen County Schools,IN,0.0444831572686571,0.0214870014485256,2019,8890,12,740.8333333333334
2200750,Iberville Parish,LA,-0.3584684495432771,0.0239750851900692,2019,4356,12,363.0
804230,Gilpin County School District No. Re-1,CO,0.4440449918551944,0.0593242758939716,2019,184,6,30.66666666666667
3904640,East Clinton Local,OH,-0.0060904090418324,0.0333901423457574,2019,891,10,89.1
624150,Maxwell Unified,CA,-0.2874148670802857,0.0517975937217321,2019,108,4,27.0
608370,Chico Unified,CA,-0.0856166649495561,0.0182886365630116,2019,13343,12,1111.916666666667
1912750,Glidden-Ralston Community School District,IA,-0.1384471788062963,0.0530972928141967,2019,255,12,21.25
3404740,Englewood Public School District,NJ,-0.2613188059041099,0.0280831954684367,2019,2276,10,227.6
625800,Moreno Valley Unified,CA,-0.6112115487271641,0.0169231965139883,2019,30139,12,2511.583333333333
1741600,West Lincoln-Broadwell ESD 92,IL,0.1819997517719669,0.0508071110551133,2019,242,12,20.16666666666667
1911340,Fairfield Community School District,IA,-0.0478587232898968,0.0332936082844789,2019,1494,12,124.5
5102490,Middlesex County Public Schools,VA,-0.0195910866038985,0.0464167250243491,2019,705,8,88.125
2742120,Waubun-Ogema-White Earth Schools,MN,-0.4058819102030596,0.038711816346184,2019,447,10,44.7
2105820,Webster County,KY,-0.1411531038480952,0.0263023963756166,2019,1997,12,166.4166666666667
4811610,Brownfield ISD,TX,-0.5920066230210064,0.0360872675635359,2019,986,8,123.25
1803700,Franklin County Community School Corporation,IN,0.1058917140419323,0.0273284920807783,2019,1939,12,161.5833333333333
3904842,Pleasant Local,OH,0.1128648784054104,0.0325461482263271,2019,1035,10,103.5
5101710,Greene County Public Schools,VA,-0.2059284617742883,0.035505709868375,2019,1894,8,236.75
504980,Decatur School District,AR,-0.6331365231106112,0.0413247264861873,2019,514,12,42.83333333333334
3411430,North Arlington School District,NJ,0.2640688021204812,0.0291736513163662,2019,1632,11,148.3636363636364
2512600,Westborough,MA,0.9399122913577932,0.0246638502066521,2019,3533,12,294.4166666666667
3816470,Sawyer 16,ND,-0.091201257531171,0.0709925388073053,2019,42,10,4.2
4224320,Upper Darby SD,PA,-0.444411529901475,0.0203863306547401,2019,11482,12,956.8333333333334
5103150,Pulaski County Public Schools,VA,-0.0697145524799546,0.0333861128889436,2019,2397,8,299.625
4009510,Davis,OK,-0.2517796094920705,0.0323020015092256,2019,862,12,71.83333333333333
601421,Santa Paula Unified,CA,-0.5740149632580478,0.0222805382851943,2019,4694,12,391.1666666666667
5307620,Royal School District,WA,-0.5012970979131083,0.0309851566614965,2019,1649,12,137.4166666666667
5309000,Touchet School District,WA,-0.4329405607727682,0.0458048040431152,2019,202,12,16.83333333333333
1201230,Manatee,FL,0.0412006968123056,0.0156441143896182,2019,37472,10,3747.2
2621570,Lincoln Consolidated School District,MI,-0.4264067487525715,0.0256751282099187,2019,3093,12,257.75
2612990,Edwardsburg Public Schools,MI,0.3399729090046555,0.0289794058765312,2019,1740,8,217.5
4827420,Liberty Hill ISD,TX,0.2154629140739935,0.0242767467705166,2019,2914,8,364.25
404320,Liberty Elementary District (4266),AZ,-0.0277971963380353,0.0207734474862879,2019,6568,11,597.0909090909091
4819830,Frenship ISD,TX,0.0718792260550131,0.0199608018084512,2019,6713,8,839.125
406900,Red Rock Elementary District (4447),AZ,-0.1214905182100367,0.040986599843575,2019,483,11,43.90909090909091
4218580,Penn-Delco SD,PA,0.3034642019186632,0.0246931424420622,2019,3090,12,257.5
3024200,Sidney Elementary,MT,0.030302064287796,0.0276841893138057,2019,1176,12,98.0
4202340,Altoona Area SD,PA,0.0081400839361439,0.0214908746587977,2019,6890,12,574.1666666666666
4000782,Graham-Dustin,OK,-0.6403679147962356,0.0552918810312969,2019,148,12,12.33333333333333
5306630,Paterson School District,WA,0.1207963199945825,0.0508376922099876,2019,104,8,13.0
5510140,Riverdale School District,WI,0.1721117549104249,0.0372092938868452,2019,632,12,52.66666666666666
2803480,Pascagoula-Gautier School District,MS,-0.0918698893411879,0.0186539657399334,2019,6592,12,549.3333333333334
621810,Linden Unified,CA,-0.2955467152623,0.0248657485057922,2019,2181,12,181.75
2608940,Chelsea School District,MI,0.4349191490895594,0.0269339811874678,2019,2122,12,176.8333333333333
2103090,Kenton County,KY,0.1693754181151284,0.0186187379368737,2019,13372,12,1114.333333333333
101110,Dallas County,AL,-0.6934172429571073,0.0260113051170117,2019,2742,12,228.5
2314817,Athens Public Schools,ME,0.4832998252389047,0.0502075575739383,2019,138,12,11.5
640800,Valley Home Joint Elementary,CA,-0.3996443472270271,0.0455506018334144,2019,172,10,17.2
5306360,Orient School District,WA,-0.5260846989157606,0.0509141652680411,2019,59,11,5.363636363636363
2622500,Manton Consolidated Schools,MI,-0.0510692482217605,0.0336239096817734,2019,880,12,73.33333333333333
2913590,Hamilton R-II,MO,0.0063530843623701,0.0428057064966337,2019,537,11,48.81818181818182
1907110,Charter Oak-Ute Community School District,IA,-0.3749348235104925,0.0550814223041894,2019,252,12,21.0
3904409,Greenville City,OH,-0.0265616883146535,0.0294626451444567,2019,1895,10,189.5
5601980,Laramie County School District #1,WY,-0.0418902156873043,0.0149576167232979,2019,13553,12,1129.416666666667
2910590,Buchanan County R-IV,MO,0.0215125710448853,0.0450012746667707,2019,283,11,25.72727272727273
904560,Tolland School District,CT,0.3357910760080278,0.0263368596843951,2019,1762,10,176.2
1712090,DePue USD 103,IL,-0.4223281660360552,0.0460057445837365,2019,332,12,27.66666666666667
4011850,Forest Grove,OK,-0.3234822758317651,0.054120588966332,2019,160,12,13.33333333333333
2707350,Byron Public School District,MN,0.6110216006807758,0.0254776407165202,2019,1950,12,162.5
2925640,Putnam County R-I,MO,0.0143845087733155,0.0401410920853794,2019,551,11,50.09090909090909
642120,Westside Union Elementary,CA,-0.2259736489268243,0.0177795424506116,2019,13909,12,1159.083333333333
633240,Robla Elementary,CA,-0.5115971781768082,0.0268828308378711,2019,2669,12,222.4166666666667
3412810,Pemberton Township School District,NJ,-0.2821787352178314,0.0244285063321275,2019,3848,11,349.8181818181818
2608010,Carney-Nadeau Public Schools,MI,-0.2883773347391865,0.0459707278922567,2019,232,12,19.33333333333333
100007,Hoover City,AL,0.3220703942697903,0.0209205852401755,2019,12801,12,1066.75
1930750,West Branch Community School District,IA,0.0438607624265013,0.0442514741966601,2019,685,12,57.08333333333334
2623460,Melvindale-Northern Allen Park Schools,MI,-0.5119602558267149,0.0257579429620848,2019,3047,12,253.9166666666667
4815210,Coppell ISD,TX,0.6894624459494626,0.0217944925525713,2019,8456,8,1057.0
